"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","TotalCatch_g","CPUE_kgPerTrap","TotalValue_KSH","ValuePUE","TotalCa_mg","CaPUE","TotalFe_mg","FePUE","TotalVA_ug","VAPUE","TotalSe_ug","SePUE","TotalZn_ug","ZnPUE"
"2207","RPIBX3100D","2016-11-21","Kenya","Munje",NA,NA,"Musa","JMCYI0657D",1,3,12,"Munje",NA,"1","Multiple","Multiple",26420,0.832650488496691,0,0,0,0,31730,2.64416666666667,811.6,67.6333333333333,1584.90877918627,132.075731598856,29.2650367778259,2.43875306481882,4559.74536907652,379.978780756376,1742.57096792133,145.214247326778,53.787639629027,4.48230330241891
"2208","WUXTM2985O","2016-11-21","Kenya","Munje",NA,NA,"Musa","FIWDM2067N",1,1,5,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,13975,2.795,543.6,108.72,1186.31817701242,237.263635402484,23.1777372669708,4.63554745339416,1715.6456206168,343.129124123359,1408.00490854298,281.600981708596,57.8498022192695,11.5699604438539
"2209","POVDQ6209G","2016-11-21","Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,3,1,"Munje",NA,"1","Traditional","0",19410,1,0,0,0,0,19410,19.41,647,647,1415.00156809057,1415.00156809057,30.0867566483624,30.0867566483624,872.877027084314,872.877027084314,683.82121606799,683.82121606799,55.1765779363092,55.1765779363092
"2210","SCCNX1933F","2016-11-21","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,3,1,"Munje",NA,"1","Traditional","0",17070,1,0,0,0,0,17070,17.07,569,569,1244.41405292664,1244.41405292664,26.4596051513419,26.4596051513419,767.646102644474,767.646102644474,601.382182291633,601.382182291633,48.5246875514064,48.5246875514064
"2211","ZELFD4104U","2016-11-21","Kenya","Munje",NA,NA,"Musa","CGBEK3148J",1,1,1,"Munje",NA,"1","Gated","3",5370,0.333333333333333,0,0,0,0,16110,16.11,494.4,494.4,1388.38011908648,1388.38011908648,19.9464384608346,19.9464384608346,3629.79156312532,3629.79156312532,1116.61969565792,1116.61969565792,42.0485807638655,42.0485807638655
"2212","OVNFU4503S","2016-11-22","Kenya","Munje",NA,NA,"Musa","CGBEK3148J",1,2,2,"Munje",NA,"1","Multiple","Multiple",0,0,0,0,0,0,18202,9.101,630.4,315.2,1567.61019367918,783.80509683959,26.633352333075,13.3166761665375,4025.19228937863,2012.59614468931,1856.6608994756,928.3304497378,60.0132763506677,30.0066381753338
"2213","NKNEW1193K","2016-11-22","Kenya","Munje",NA,NA,"Musa","PODOJ6049W",1,1,1,"Munje",NA,"1","Gated","3",12225,0.555555555555556,0,0,0,0,22005,22.005,440.6,440.6,921.131142902388,921.131142902388,21.3314363390318,21.3314363390318,641.401801104093,641.401801104093,641.78631102659,641.78631102659,48.6440175010125,48.6440175010125
"2214","GWHUC0718D","2016-11-22","Kenya","Munje",NA,NA,"Musa","CUZCR5348N",1,2,1,"Munje",NA,"1","Traditional","0",6090,0.6,0,0,0,0,10150,10.15,370.8,370.8,855.613279466279,855.613279466279,14.0619450948609,14.0619450948609,2897.87366250071,2897.87366250071,776.279491136018,776.279491136018,25.7389089641877,25.7389089641877
"2215","XWMTJ0102C","2016-11-22","Kenya","Munje",NA,NA,"Musa","PIOPO6250G",1,3,1,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,23085,23.085,492.4,492.4,1620.72618235226,1620.72618235226,28.7698085957892,28.7698085957892,1869.18382686157,1869.18382686157,1396.60582220613,1396.60582220613,58.8297822389169,58.8297822389169
"2216","GMRYR5912K","2016-11-22","Kenya","Munje",NA,NA,"Musa","OZJWB7567H",1,1,1,"Munje",NA,"1","Gated","3",3815,0.142857142857143,0,0,0,0,26705,26.705,582.6,582.6,1148.76860516342,1148.76860516342,21.6404272303144,21.6404272303144,9264.17610253896,9264.17610253896,1636.1085959816,1636.1085959816,48.0053934533738,48.0053934533738
"2217","DSZEK3882D","2016-11-22","Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,16920,16.92,508.8,508.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","UTOYR2091L","2016-11-22","Kenya","Munje",NA,NA,"Musa","LTQTC1451C",1,1,1,"Munje",NA,"1","Gated","3",8630,0.333333333333333,0,0,0,0,25890,25.89,722,722,1482.60690008679,1482.60690008679,27.3390506762408,27.3390506762408,1625.52438350917,1625.52438350917,1286.41594022357,1286.41594022357,52.2719132791376,52.2719132791376
"2219","VASFI0868T","2016-11-22","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,1,1,"Munje",NA,"1","Multiple","Multiple",0,0,0,0,8215,0.166666666666667,49290,49.29,730.8,730.8,2035.1303226891,2035.1303226891,54.7999283957626,54.7999283957626,1364.41015520523,1364.41015520523,1455.99072601202,1455.99072601202,150.291964808408,150.291964808408
"2220","FTJJT4969R","2016-11-22","Kenya","Munje",NA,NA,"Musa","UAHLT4654M",1,2,2,"Munje",NA,"1","Multiple","Multiple",49290,0.585704949200879,0,0,0,0,84155,42.0775,936,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","PHENU7812I","2016-11-22","Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,3,3,"Munje",NA,"1","Traditional","0",8875,1,0,0,0,0,8875,2.95833333333333,355,118.333333333333,776.391895938414,258.797298646138,16.5081895056702,5.50272983522342,478.935617642862,159.645205880954,375.20329475137,125.067764917123,30.2746293159038,10.0915431053013
"2222","DNOCO1609P","2016-11-22","Kenya","Munje",NA,NA,"Musa","AUPYA6331N",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,17080,8.54,427,213.5,1204.08454674045,602.042273370224,21.9060098901975,10.9530049450988,566.94216959687,283.471084798435,1089.2429832537,544.621491626848,44.9751760189688,22.4875880094844
"2223","OVJCI4581K","2016-11-22","Kenya","Munje",NA,NA,"Musa","QUAWC7492V",1,2,2,"Munje",NA,"1","Multiple","Multiple",0,0,0,0,0,0,24110,12.055,743.4,371.7,1871.65643886504,935.828219432521,43.9524735563201,21.97623677816,1111.20982359271,555.604911796354,1678.2595464086,839.129773204302,112.305829155819,56.1529145779096
"2224","JGVVX3061D","2016-11-22","Kenya","Munje",NA,NA,"Musa","ZGIPY5881X",1,2,2,"Munje",NA,"1","Traditional","0",15435,1,0,0,0,0,15435,7.7175,343,171.5,750.14766283627,375.073831418135,15.9501661984363,7.97508309921816,462.746244652117,231.373122326059,362.520366478085,181.260183239042,29.2512615643803,14.6256307821902
"2225","VVGUD9808E","2016-11-26","Kenya","Munje",NA,NA,"Musa","EISJD6151M",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,19750,9.875,369,184.5,1174.61199061146,587.305995305729,19.8083379031913,9.90416895159565,2140.64138843572,1070.32069421786,1094.83512118264,547.417560591318,40.2312227778739,20.115611388937
"2226","WEEDA0971W","2016-11-26","Kenya","Munje",NA,NA,"Musa","OOVUT2069Z",1,3,3,"Munje",NA,"1","Traditional","0",10860,0.363636363636364,0,0,0,0,29865,9.955,532.4,177.466666666667,883.958621701762,294.652873900587,18.7154555225272,6.23848517417574,1238.63160378153,412.877201260509,1022.90948368705,340.969827895683,45.404084278035,15.134694759345
"2227","SBYTG2309X","2016-11-26","Kenya","Munje",NA,NA,"Musa","LTQTC1451C",1,3,3,"Munje",NA,"1","Traditional","0",17280,0.6,0,0,0,0,28800,9.6,509.2,169.733333333333,934.292872599183,311.430957533061,15.6817160777962,5.22723869259875,3956.02152512581,1318.6738417086,1372.97347756044,457.65782585348,28.8703052077162,9.62343506923875
"2228","JCFHO5399S","2016-11-26","Kenya","Munje",NA,NA,"Musa","ZGIPY5881X",1,3,3,"Munje",NA,"1","Traditional","0",63930,1,0,0,0,0,63930,21.31,852.4,284.133333333333,1864.21535802226,621.405119340755,39.6382555905164,13.2127518635055,1149.98512810923,383.328376036409,900.910671679065,300.303557226355,72.6932226165533,24.2310742055178
"2229","GGEWR8580N","2016-11-26","Kenya","Munje",NA,NA,"Musa","HHXAG7955S",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,29500,14.75,590,295,807.229912089814,403.614956044907,19.4808317577461,9.74041587887306,834.669965607586,417.334982803793,1365.42657365756,682.713286828781,60.4622591358624,30.2311295679312
"2230","BECRL2676K","2016-12-19","Kenya","Munje",NA,NA,"Musa","PODOJ6049W",1,2,2,"Munje",NA,"1","Traditional","0",50765,1,0,0,0,0,50765,25.3825,781,390.5,1708.06217106451,854.031085532255,36.3180169124745,18.1590084562373,1053.6583588143,526.829179407148,825.447248453015,412.723624226507,66.6041844949884,33.3020922474942
"2231","GULAX9360M","2016-12-19","Kenya","Munje",NA,NA,"Musa","QUAWC7492V",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,10875,10.875,375.8,375.8,702.480797941216,702.480797941216,9.18546981005272,9.18546981005272,3653.8421148111,3653.8421148111,1255.36016178221,1255.36016178221,22.3159713642498,22.3159713642498
"2232","DQBPW7938G","2016-12-19","Kenya","Munje",NA,NA,"Musa","ZSQHS9686H",1,3,3,"Munje",NA,"1","Traditional","0",110124,1,0,0,0,0,110124,36.708,1159.2,386.4,2535.19291766707,845.064305889023,53.905051478797,17.9683504929323,1563.89343090593,521.297810301977,1225.1708711994,408.390290399801,98.857324797171,32.952441599057
"2233","YCLXI7311G","2016-12-19","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,2,2,"Munje",NA,"1","Traditional","0",38155,1,0,0,0,0,38155,19.0775,587,293.5,1283.78040257986,641.890201289928,27.2966401121928,13.6483200560964,791.930162130591,395.965081065295,620.406574701562,310.203287350781,50.0597391786917,25.0298695893458
"2234","KECUV6280Q","2016-12-19","Kenya","Munje",NA,NA,"Musa","UOKVS1294Y",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,24220,24.22,600.4,600.4,1112.84049007789,1112.84049007789,14.8375473636014,14.8375473636014,5680.35408504116,5680.35408504116,1986.2147422264,1986.2147422264,36.4689152412201,36.4689152412201
"2235","NRDRW0824M","2016-12-15","Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,37640,37.64,752.8,752.8,1628.63862195114,1628.63862195114,14.6106715000099,14.6106715000099,10990.6241805455,10990.6241805455,2968.20303373814,2968.20303373814,25.6596490437826,25.6596490437826
"2236","BBAZM6827C","2016-12-15","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,22640,22.64,479.8,479.8,930.659714797251,930.659714797251,11.1495075885423,11.1495075885423,5224.94663439881,5224.94663439881,1671.93449852098,1671.93449852098,25.5873038863592,25.5873038863592
"2237","JJQMI7985A","2016-12-15","Kenya","Munje",NA,NA,"Musa","QCDFK6304V",1,2,2,"Munje",NA,"1","Traditional","0",3760,1,0,0,0,0,3760,1.88,188,94,411.159651933582,205.579825966791,8.74236514666481,4.3711825733324,253.633510188332,126.816755094166,198.69920961481,99.3496048074051,16.032761440535,8.0163807202675
"2238","DMZPL1872F","2016-12-15","Kenya","Munje",NA,NA,"Musa","OOVUT2069Z",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,5190,2.595,346,173,473.392456920467,236.696228460233,11.4243521833562,5.7121760916781,489.484420508855,244.742210254428,800.741685568672,400.370842784336,35.4575282389973,17.7287641194986
"2239","LDPHD0768Y","2016-12-10","Kenya","Munje",NA,NA,"Musa","UOKVS1294Y",1,1,1,"Munje",NA,"1","Gated","3",2505,0.111111111111111,0,0,0,0,22545,22.545,414,414,897.22085969064,897.22085969064,9.82326432422263,9.82326432422263,5169.72329272145,5169.72329272145,1441.87971833633,1441.87971833633,17.4903157620142,17.4903157620142
"2240","SCDTP9100M","2016-12-10","Kenya","Munje",NA,NA,"Musa","ZGIPY5881X",1,2,2,"Munje",NA,"1","Traditional","0",40170,1,0,0,0,0,40170,20.085,618,309,1351.57800476039,675.789002380197,28.7382003225471,14.3691001612735,833.752709023348,416.876354511674,653.170806074217,326.585403037108,52.7034392034608,26.3517196017304
"2241","BVRFP7697P","2016-12-10","Kenya","Munje",NA,NA,"Musa","CQAFO1947F",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,8520,8.52,409.2,409.2,613.302968123465,613.302968123465,12.5965257253947,12.5965257253947,1464.92280491291,1464.92280491291,1056.44635735457,1056.44635735457,37.3381677736115,37.3381677736115
"2242","FGGXE6679J","2016-12-10","Kenya","Munje",NA,NA,"Musa","PNHVS7466W",1,1,1,"Munje",NA,"1","Gated","3",6260,0.25,0,0,0,0,25040,25.04,582,582,852.877614109213,852.877614109213,19.2539091604924,19.2539091604924,1866.61980576597,1866.61980576597,1298.86473846989,1298.86473846989,46.9600385246986,46.9600385246986
"2243","ZQRTY7848M","2016-12-10","Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,11930,11.93,360.4,360.4,677.656130888693,677.656130888693,9.709138929811,9.709138929811,2621.16939640326,2621.16939640326,1120.41073495866,1120.41073495866,24.3412286539635,24.3412286539635
"2244","PGOUL8220E","2016-12-10","Kenya","Munje",NA,NA,"Musa","OZJWB7567H",1,2,2,"Munje",NA,"1","Multiple","Multiple",1370,0.2,0,0,0,0,6850,3.425,274,137,442.027360866756,221.013680433378,10.1526841770938,5.07634208854691,382.248794640128,191.124397320064,531.008883554885,265.504441777443,26.668866789228,13.334433394614
"2245","FDABW9121W","2016-12-22","Kenya","Munje",NA,NA,"Musa","UOKVS1294Y",1,1,1,"Munje",NA,"1","Traditional","0",4770,0.333333333333333,0,0,0,0,14310,14.31,412,412,894.921694533764,894.921694533764,12.1144888886222,12.1144888886222,4000.9770369943,4000.9770369943,1185.80025047497,1185.80025047497,21.824917420002,21.824917420002
"2246","NWDGF8061Z","2016-12-22","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,52785,52.785,1012.6,1012.6,1895.66106193272,1895.66106193272,24.7022644430793,24.7022644430793,9891.99376089942,9891.99376089942,3388.35308283719,3388.35308283719,59.8888173124823,59.8888173124823
"2247","IQBGT3394C","2016-12-22","Kenya","Munje",NA,NA,"Musa","QUAWC7492V",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,42075,42.075,625.2,625.2,1300.09667861295,1300.09667861295,13.0324097524553,13.0324097524553,8257.49983101784,8257.49983101784,2357.60333566441,2357.60333566441,25.8242492264598,25.8242492264598
"2248","ZXENU2290E","2016-12-22","Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,5380,5.38,236,236,608.517228925101,608.517228925101,9.06840783739439,9.06840783739439,2026.31424163799,2026.31424163799,780.004912452257,780.004912452257,19.2435391533415,19.2435391533415
"2249","NXJQI4921J","2016-12-22","Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,16650,16.65,555,555,759.343391881096,759.343391881096,18.3251891958459,18.3251891958459,785.155645613916,785.155645613916,1284.4266921694,1284.4266921694,56.8755149498367,56.8755149498367
"2250","EWPOL4476L","2016-12-01","Kenya","Munje",NA,NA,"Musa","LTQTC1451C",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,47880,47.88,638.4,638.4,1381.14093551224,1381.14093551224,12.3903462879999,12.3903462879999,9320.42305640309,9320.42305640309,2517.13711043894,2517.13711043894,21.760254980806,21.760254980806
"2251","IAOMI2460X","2016-12-03","Kenya","Munje",NA,NA,"Musa","UOKVS1294Y",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,33560,33.56,780.2,780.2,1050.67186014787,1050.67186014787,16.5484565927966,16.5484565927966,7330.4986921755,7330.4986921755,2616.94735747542,2616.94735747542,34.0411245976116,34.0411245976116
"2252","VQGKU1542V","2016-12-03","Kenya","Munje",NA,NA,"Musa","CGBEK3148J",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,12540,12.54,374.6,374.6,612.604850078611,612.604850078611,8.88606027564111,8.88606027564111,3401.16753494369,3401.16753494369,1229.44775303951,1229.44775303951,20.9586960905785,20.9586960905785
"2253","JFEUY7915G","2016-12-03","Kenya","Munje",NA,NA,"Musa","OXWZT8447B",1,1,1,"Munje",NA,"1","Gated","3",24360,0.333333333333333,0,0,0,0,73080,73.08,1149.2,1149.2,1968.04182565748,1968.04182565748,37.1117016025458,37.1117016025458,5240.10441016887,5240.10441016887,2836.17214253941,2836.17214253941,95.2317707678114,95.2317707678114
"2254","QSWVR9096C","2016-12-03","Kenya","Munje",NA,NA,"Musa","PIOPO6250G",1,2,2,"Munje",NA,"1","Traditional","0",5430,0.285714285714286,0,0,0,0,19005,9.5025,502,251,920.42431707234,460.21215853617,16.0421205107191,8.02106025535953,2864.24799495424,1432.12399747712,1270.43156742232,635.215783711162,38.0608237577127,19.0304118788563
"2255","IRJOT3401G","2016-12-21","Kenya","Munje",NA,NA,"Musa","CUZCR5348N",1,2,2,"Munje",NA,"1","Traditional","0",14165,0.454545454545455,0,0,0,0,31163,15.5815,534,267,1025.10085490614,512.550427453072,18.9987447857794,9.4993723928897,2459.48628846087,1229.74314423044,1155.22882225419,577.614411127093,41.7979703174849,20.8989851587425
"2256","XQOKL7109E","2016-12-21","Kenya","Munje",NA,NA,"Musa","UOKVS1294Y",1,1,1,"Munje",NA,"1","Gated","3",5110,0.25,0,0,0,0,20440,20.44,449.8,449.8,869.044609324214,869.044609324214,12.490766997331,12.490766997331,3859.28746502235,3859.28746502235,1349.11510901191,1349.11510901191,28.1139923410096,28.1139923410096
"2257","MTJMC3957M","2016-12-21","Kenya","Munje",NA,NA,"Musa","OZJWB7567H",1,2,2,"Munje",NA,"1","Traditional","0",17440,0.888888888888889,0,0,0,0,19620,9.81,424.2,212.1,926.620753361544,463.310376680772,18.4473104699249,9.22365523496246,1197.72009510306,598.860047551532,584.559452119433,292.279726059717,33.7596444341325,16.8798222170662
"2258","UUOUV3637V","2016-12-21","Kenya","Munje",NA,NA,"Musa","LTQTC1451C",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,26440,26.44,569,569,1071.15184855657,1071.15184855657,13.7789950189927,13.7789950189927,5657.02861104312,5657.02861104312,1916.15203970658,1916.15203970658,33.1416648457262,33.1416648457262
"2259","XKDRH8369D","2016-12-21","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,2,2,"Munje",NA,"1","Traditional","0",19700,1,0,0,0,0,19700,9.85,394,197,861.68565352038,430.84282676019,18.3217652541805,9.16088262709025,531.551079862782,265.775539931391,416.422811639549,208.211405819775,33.6005745083552,16.8002872541776
"2260","RMVTE5333Z","2016-12-21","Kenya","Munje",NA,NA,"Musa","BSLCJ7454M",1,2,2,"Munje",NA,"1","Traditional","0",5740,0.8,0,0,0,0,7175,3.5875,287,143.5,563.80559061319,281.902795306595,12.294337929416,6.14716896470802,392.311111765172,196.155555882586,401.408355695246,200.704177847623,25.8169706202728,12.9084853101364
"2261","LCNBG5109C","2016-12-17","Kenya","Munje",NA,NA,"Musa","LTQTC1451C",1,3,3,"Munje",NA,"1","Traditional","0",84455,1,0,0,0,0,84455,28.1516666666667,889,296.333333333333,1944.2602689838,648.086756327934,41.3402266775799,13.7800755591933,1199.362715731,399.787571910332,939.593602912586,313.197867637529,75.8144942587,25.2714980862333
"2262","RWEAW9724P","2016-12-17","Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,18600,18.6,744,744,1688.42596628515,1688.42596628515,35.9696757081241,35.9696757081241,874.493566303428,874.493566303428,1791.82147201561,1791.82147201561,91.4110766817966,91.4110766817966
"2263","XJDWU2322A","2016-12-17","Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,38250,38.25,612,612,1324.02608479556,1324.02608479556,11.8779635467668,11.8779635467668,8934.99202775484,8934.99202775484,2413.04497429296,2413.04497429296,20.8603948124268,20.8603948124268
"2264","FPZOE9631T","2016-12-17","Kenya","Munje",NA,NA,"Musa","UAHLT4654M",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,19180,19.18,438.4,438.4,948.452672507149,948.452672507149,8.50865885441599,8.50865885441599,6400.49102118909,6400.49102118909,1728.56032145431,1728.56032145431,14.9431324930848,14.9431324930848
"2265","YYXVR7024F","2016-12-17","Kenya","Munje",NA,NA,"Musa","NWLAX1582U",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,13706,1,13706,6.853,149.52,74.76,1162.38704298199,581.193521490993,12.183566922814,6.09178346140699,330.477206006472,165.238603003236,253.293315423948,126.646657711974,29.2697529741104,14.6348764870552
"2266","TAJJK5988B","2016-12-19","Kenya","Munje",NA,NA,"Musa","FQFTS8421P",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,33020,16.51,509,254.5,1294.77387959879,647.386939799394,12.7682074595064,6.38410372975322,3762.46207308713,1881.23103654357,1801.01320427465,900.506602137326,17.4037539017277,8.70187695086386
"2267","VJIOR3807H","2016-12-27","Kenya","Munje",NA,NA,"Musa","EVWBP9064Q",1,2,2,"Munje",NA,"1","Traditional","0",0,0,0,0,0,0,7152,3.576,316.68,158.34,563.444577070043,281.722288535022,8.22858190909451,4.11429095454726,2606.12069073432,1303.06034536716,999.456440324693,499.728220162346,21.2583290571492,10.6291645285746
"2268","YNIQE7825Y","2016-12-27","Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,2,2,"Munje",NA,"1","Traditional","0",9040,0.5,0,0,0,0,18080,9.04,452,226,976.055164722115,488.027582361058,17.2783497080612,8.63917485403059,1204.07151668784,602.03575834392,903.015707176806,451.507853588403,35.4522347067996,17.7261173533998
"2269","YZHNE4720F","2016-12-27","Kenya","Munje",NA,NA,"Musa","CUZCR5348N",1,1,1,"Munje",NA,"1","Gated","3",6560,0.285714285714286,0,0,0,0,22960,22.96,656,656,1071.12283164275,1071.12283164275,24.5185631178094,24.5185631178094,914.136772660954,914.136772660954,1251.6064198969,1251.6064198969,63.5799089034513,63.5799089034513
"2270","HDRGF5970P","2016-12-27","Kenya","Munje",NA,NA,"Musa","QCDFK6304V",1,2,2,"Munje",NA,"1","Traditional","0",17704,1,0,0,0,0,17704,8.852,442.6,221.3,967.974797584062,483.987398792031,20.5817596484779,10.2908798242389,597.118040475297,298.559020237649,467.788671146356,233.894335573178,37.7452139020255,18.8726069510127
"2271","BAREI8309N","2016-12-27","Kenya","Munje",NA,NA,"Musa","OZJWB7567H",1,1,1,"Munje",NA,"1","Gated","3",5076,0.4,0,0,0,0,12690,12.69,507.6,507.6,782.925340073681,782.925340073681,18.2163459861144,18.2163459861144,711.016421758721,711.016421758721,1038.93357282154,1038.93357282154,50.160680527594,50.160680527594
"2272","LNAMM3708C","2016-12-27","Kenya","Munje",NA,NA,"Musa","UOKVS1294Y",1,1,1,"Munje",NA,"1","Gated","3",0,0,0,0,0,0,30850,30.85,529.2,529.2,1003.33774975555,1003.33774975555,12.6935110196087,12.6935110196087,5379.21633837502,5379.21633837502,1796.68309588251,1796.68309588251,30.2120232345121,30.2120232345121
