"TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanLLopt","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"MJYDB8906D",2017-01-19,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","YUIRY0510O",1,1,1,"Vanga",NA,"1","Gated","4","No",1526,0.25,0,0,0,0,3052,0.5,6104,"Catch",6.104,0.3078,289,289,1.10468197134494,0.976341724784797,3.21749997138977,29.44,27.8099606815203,26,0.191892493959011,0.300129,0.675433822403749,769.892768599605,769.892768599605,12.6129221592334,0.375792593202632,13.8041240721577,13.8041240721577,0.226148821627747,20.9589538957815,3.59333432064856,3.59333432064856,0.058868517703941,80.515747821589,284.879265366231,284.879265366231,4.66709150337861,1.01558812863428,1178.90172724491,1178.90172724491,19.3135931724264,0.245414858010379,663.506355965395,663.506355965395,10.8700254909141,0.4360470663149,26.8527247848579,26.8527247848579,0.43992013081353,10.7743255970488
"JQRGI4743E",2017-02-10,"Kenya","Bamburi",NA,NA,"Maureen","ZUBAW1884U",2,23,23,"Kenyatta",NA,"2","Gated","4","No",850,1,0,0,0,0,0,0,850,"LowNoCatch",0.037,0.9852,85,4,0.912850238129654,0.875924923543778,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,185.896651140184,8.08246309305146,21.8701942517863,0.457243309541397,3.95266509290696,0.171855004039433,0.465019422694937,21.5044781184553,1.17024921260857,0.0508804005481985,0.137676377953949,72.6341014240284,77.3443894279024,3.36279954034358,9.0993399326944,1.09898081333015,114.674725351108,4.98585762396121,13.4911441589538,0.741226976910121,89.8374086024408,3.90597428706264,10.5691068944048,0.946153738429301,7.24885490662486,0.315167604635864,0.852806459602925,11.7259899797852
"QYWSF7245I",2017-02-28,"Kenya","Bamburi",NA,NA,"Maureen","FPKFP7938A",3,20,20,"Kenyatta",NA,"1","Gated","4","No",100305,0.5172,0,0,0,0,93618,0.482758620689655,193923,"Catch",9.6962,2.8782,1337,67,0.998613586250438,0.91345147595902,2.69034482758621,26.6568965517241,27.9109466128309,48,0.344360355974606,0.444368,0.859479784421231,3429.56331900017,171.478165950009,1.76851808140353,0.389962183404124,71.0185491057095,3.55092745528548,0.0366220350890351,18.8316998423793,18.1006935594151,0.905034677970757,0.00933395912780595,73.8866715581927,1244.75491457037,62.2377457285184,0.641881011829627,1.07442837489146,1586.85003375446,79.342501687723,0.818288719622974,0.842801759178046,2204.22568108959,110.21128405448,1.13664994925284,0.60674367941258,145.101721502619,7.25508607513096,0.0748244001498632,9.2169823083447
"GMHUS3401M",2017-02-08,"Kenya","Nyali",NA,NA,"Maureen","VTSZT8517P",2,10,10,"Nyali",NA,"1","Gated","4","No",3570,0.4,0,0,0,0,0,0,8925,"Catch",0.8925,0.8742,310,31,1.45686398947234,1.27138387348018,2.864,34.206,27.7655462184874,19,0.10613132426071,0.517134,0.956129722195634,549.846818130152,54.9846818130152,6.16074866252271,0.563065911798577,8.72243161579184,0.872243161579184,0.0977303262273595,35.4946892836022,2.98523087692152,0.298523087692152,0.033447965007524,103.710571397838,325.763323626902,32.5763323626902,3.65000922831263,0.950383230847023,2737.34281148096,273.734281148096,30.6705076916634,0.113102384802326,919.57376925877,91.957376925877,10.3033475547201,0.33667771999364,16.0752229218882,1.60752229218882,0.180114542542165,19.2594529795569
"YVTCZ3426U",2017-02-24,"Kenya","Nyali",NA,NA,"Maureen","DRVMI7288I",2,9,9,"Nyali",NA,"1","Multiple","Multiple","No",44792,1,0,0,0,0,0,0,44792,"Catch",4.9769,0.6658,675,75,0.981711281238081,0.94200049804708,2,26.01,27.5,NA,NA,NA,NA,1476.23811199558,164.026456888397,3.29576288621981,0.457243309541397,31.3888110319082,3.48764567021202,0.0700768240576626,21.5044781184553,9.29315551189156,1.03257283465462,0.0207473555811117,72.6341014240284,614.205445456872,68.245049495208,1.37123916203088,1.09898081333015,910.652230729385,101.183581192154,2.03306892018527,0.741226976910121,713.414715372324,79.268301708036,1.59272797680908,0.946153738429301,57.5644360231974,6.39604844702194,0.128514993800673,11.7259899797852
"EWWKP5982Q",2017-02-24,"Kenya","Nyali",NA,NA,"Maureen","TUBLD4003S",1,6,6,"Nyali",NA,"1","Traditional","0","No",12216,1,0,0,0,0,0,0,12216,"Catch",2.036,0.1997,139,23,1.07470311723066,1.03123076105154,2,26.01,27.5,7,0.00346106996847219,0.569449,0.985415516959242,304.870507869901,50.8117513116502,2.49566558505158,0.457243309541397,6.48237075236742,1.08039512539457,0.053064593585195,21.5044781184553,1.91920870867805,0.319868118113008,0.0157106148385564,72.6341014240284,126.84479866176,21.14079977696,1.0383496943497,1.09898081333015,188.066549575817,31.3444249293028,1.53951006528992,0.741226976910121,147.333350108003,24.5555583513338,1.20606868130323,0.946153738429301,11.8881220468648,1.98135367447746,0.0973159957994824,11.7259899797852
"FHOVD7662W",2017-02-01,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","ROSQI1743F",1,3,3,"Mwaembe",NA,"1","Gated","3","No",4100,1,0,0,0,0,0,0,4100,"Catch",1.3667,0.8353,205,68,1.05948894659516,1.01663201232581,2,26.01,27.5,9,0.0140420449690744,0.766649,0.785746979749841,448.338982161619,149.446327387206,10.9350971258932,0.457243309541397,9.5328981652462,3.17763272174873,0.232509711347468,21.5044781184553,2.82236574805595,0.940788582685318,0.0688381889769745,72.6341014240284,186.536468620235,62.1788228734117,4.5496699663472,1.09898081333015,276.568455258554,92.1894850861847,6.74557207947693,0.741226976910121,216.666691335298,72.2222304450995,5.2845534472024,0.946153738429301,17.48253242186,5.82751080728665,0.426403229801462,11.7259899797852
"AJCNP5365E",2017-02-03,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","YRVCK2622Y",1,3,3,"Mwaembe",NA,"1","Gated","3","No",12120,1,0,0,0,0,0,0,12120,"Catch",4.04,0.5131,404,135,1.19641648231461,1.14802075085738,2,26.01,27.5,9,0.0140420449690744,0.766649,0.785746979749841,883.555847772166,294.518615924055,7.29006475059543,0.457243309541397,18.7867846768754,6.26226155895848,0.155006474231645,21.5044781184553,5.56212566933954,1.85404188977985,0.0458921259846497,72.6341014240284,367.613333280854,122.537777760285,3.03311331089813,1.09898081333015,545.042224021735,181.680741340578,4.49704805298462,0.741226976910121,426.991918533954,142.330639511318,3.52303563146827,0.946153738429301,34.4533809679582,11.4844603226527,0.284268819867642,11.7259899797852
"FTVWK3542U",2017-02-03,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","OLRXX2045S",1,4,4,"Mwaembe",NA,"1","Gated","3","No",4280,1,0,0,0,0,0,0,4280,"Catch",1.07,0.8711,214,54,1.11192927942389,1.06695110367833,2,26.01,27.5,9,0.0140420449690744,0.766649,0.785746979749841,468.022156988227,117.005539247057,10.9350971258932,0.457243309541397,9.95141564567164,2.48785391141791,0.232509711347468,21.5044781184553,2.94627448821451,0.736568622053627,0.0688381889769745,72.6341014240284,194.72587455966,48.681468639915,4.5496699663472,1.09898081333015,288.710485001612,72.1776212504031,6.74557207947692,0.741226976910121,226.178887540263,56.5447218850657,5.2845534472024,0.946153738429301,18.2500582355026,4.56251455887565,0.426403229801462,11.7259899797852
"HGNCJ3851F",2017-02-05,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","OLRXX2045S",1,2,2,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,5850,"Catch",2.925,0.6475,390,195,1.02199604513947,0.808624470265937,3.4300000667572,64.89,27.5,9,0.0140420449690744,0.766649,0.785746979749841,533.592653754284,266.796326877142,9.12124194451767,0.730894620186418,12.8771599754593,6.43857998772965,0.220122392742894,30.2861811721874,2.35788336282301,1.1789416814115,0.040305698509795,165.402583583722,391.253660382228,195.626830191114,6.68809675867057,0.996795786188931,551.730994215184,275.865497107592,9.4312990464134,0.706866215762919,902.57010801093,451.285054005465,15.4285488548877,0.432099397640673,39.9665780728582,19.9832890364291,0.683189368766807,9.75815340730544
"BRYFN9535G",2017-02-07,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","KSTLN5165A",1,6,6,"Mwaembe",NA,"1","Traditional","0","No",19400,1,0,0,0,0,0,0,19400,"Catch",3.2333,0.8454,485,81,1.18767642684316,1.13963423563196,2,26.01,27.5,31,0.207729665074248,0.438142,0.835172098015091,1060.70442121164,176.784070201939,5.46754856294658,0.457243309541397,22.5534420007044,3.7589070001174,0.116254855673734,21.5044781184553,6.67730433076653,1.11288405512775,0.0344190944884872,72.6341014240284,441.317986735678,73.5529977892797,2.2748349831736,1.09898081333015,654.320491709262,109.053415284877,3.37278603973846,0.741226976910121,512.601684378633,85.4336140631055,2.6422767236012,0.946153738429301,41.3611132907419,6.89351888179031,0.213201614900731,11.7259899797852
"MEJRO9730I",2017-02-07,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","VERJL9646P",1,4,4,"Mwaembe",NA,"1","Traditional","0","No",19480,1,0,0,0,0,0,0,19480,"Catch",4.87,0.7672,487,122,1.22069441417976,1.17131662648354,2,26.01,27.5,31,0.207729665074248,0.438142,0.835172098015091,1065.07846006199,266.269615015498,5.46754856294658,0.457243309541397,22.6464458852434,5.66161147131085,0.116254855673734,21.5044781184553,6.70483960635732,1.67620990158933,0.0344190944884872,72.6341014240284,443.137854722217,110.784463680554,2.2748349831736,1.09898081333015,657.018720541052,164.254680135263,3.37278603973846,0.741226976910121,514.715505757514,128.678876439378,2.6422767236012,0.946153738429301,41.5316745826624,10.3829186456656,0.213201614900731,11.7259899797852
"KKQIR0357H",2017-02-09,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","APKIY1207A",1,2,2,"Mwaembe",NA,"1","Traditional","0","No",0,0,8120,1,0,0,0,0,8120,"Catch",4.06,0.8059,487,244,2.69792765370905,1.95543228509752,2,36.1,28,31,0.207729665074248,0.438142,0.835172098015091,1313.52615214573,656.763076072863,16.1764304451444,0.37091001134932,37.0877924438597,18.5438962219299,0.456746212362804,13.1363979330256,6.75197362875209,3.37598681437605,0.083152384590543,72.1566799261988,716.566038977605,358.283019488802,8.8247049135173,0.679909420065646,929.883564761624,464.941782380812,11.4517680389363,0.523936564170692,878.289588594039,439.144794297019,10.816374243769,0.554714534166239,104.637656113517,52.3188280567585,1.28864108514184,4.65606759646314
"GZACA5874A",2017-02-09,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","KSTLN5165A",1,3,3,"Mwaembe",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,7500,"Catch",2.5,0.8805,500,167,1.22174501363105,0.966669997546457,3.4300000667572,64.89,27.5,31,0.207729665074248,0.438142,0.835172098015091,684.093145838825,228.031048612942,9.12124194451767,0.730894620186418,16.509179455717,5.50305981857235,0.220122392742894,30.2861811721874,3.02292738823462,1.00764246274487,0.040305698509795,165.402583583722,501.607256900292,167.202418966764,6.68809675867057,0.996795786188931,707.347428481005,235.782476160335,9.4312990464134,0.706866215762919,1157.14116411658,385.713721372192,15.4285488548877,0.432099397640673,51.2392026575105,17.0797342191702,0.683189368766807,9.75815340730544
"SMSJT0244U",2017-02-11,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","VERJL9646P",1,3,3,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,9600,"Catch",3.2,0.6144,640,213,1.31897731575393,1.04360221188406,3.4300000667572,64.89,27.5,9,0.0140420449690744,0.766649,0.785746979749841,875.639226673696,291.879742224565,9.12124194451767,0.730894620186418,21.1317497033178,7.04391656777261,0.220122392742894,30.2861811721874,3.86934705694032,1.28978235231344,0.040305698509795,165.402583583722,642.057288832374,214.019096277458,6.68809675867057,0.996795786188931,905.404708455686,301.801569485229,9.4312990464134,0.706866215762919,1481.14069006922,493.713563356406,15.4285488548877,0.432099397640673,65.5861794016134,21.8620598005378,0.683189368766807,9.75815340730544
"TWNDW3095F",2017-02-11,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","OLRXX2045S",1,2,2,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,9600,"Catch",4.8,0.4216,512,256,2.75110819680491,2.35945000615399,3.5,35.64,28.2,9,0.0140420449690744,0.766649,0.785746979749841,1282.17749700071,641.088748500354,13.3560155937574,0.399320687812475,12.2418122650086,6.1209061325043,0.127518877760506,41.823872880609,7.65525222070022,3.82762611035011,0.079742210632294,66.8821856209419,547.439402516403,273.719701258202,5.70249377621253,0.93526333261088,9409.37217034461,4704.6860851723,98.0142934410897,0.0544138323716925,1938.87284568985,969.436422844923,20.1965921426026,0.264070952944741,22.270401430256,11.135200715128,0.231983348231834,22.9901558624089
"PXSBT6038O",2017-02-13,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","OLRXX2045S",1,2,2,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,21360,"Catch",10.68,0.287,712,356,1.05211692134058,0.832456732316174,3.4300000667572,64.89,27.5,9,0.0140420449690744,0.766649,0.785746979749841,974.148639674487,487.074319837243,4.56062097225883,0.730894620186418,23.5090715449411,11.7545357724705,0.110061196371447,30.2861811721874,4.30464860084611,2.15232430042305,0.0201528492548975,165.402583583722,714.288733826017,357.144366913008,3.34404837933528,0.996795786188931,1007.26273815695,503.631369078476,4.7156495232067,0.706866215762919,1647.76901770201,823.884508851003,7.71427442744385,0.432099397640673,72.964624584295,36.4823122921475,0.341594684383403,9.75815340730544
"XFCXH2081U",2017-02-14,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","OLRXX2045S",1,2,2,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,37680,"Catch",18.84,1.2704,754,377,2.36231703045708,2.02600862391488,3.5,35.64,28.2,9,0.0140420449690744,0.766649,0.785746979749841,1887.20500339792,943.602501698958,5.00850584765901,0.399320687812475,18.0184174275595,9.00920871377977,0.0478195791601899,41.823872880609,11.2675743623431,5.63378718117157,0.0299033289871102,66.8821856209419,805.762370578831,402.881185289415,2.1384351660797,0.93526333261088,13849.419663226,6924.70983161298,36.7553600404086,0.0544138323716925,2853.77846974974,1426.88923487487,7.57372205347596,0.264070952944741,32.7792471051581,16.389623552579,0.0869937555869376,22.9901558624089
"YKPGX2518S",2017-02-14,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","KSTLN5165A",1,3,3,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,37296,"Catch",12.432,0.4982,1066,355,1.54051187755978,1.29376945460353,3.86999988555908,24.93,28,9,0.0140420449690744,0.766649,0.785746979749841,3675.99704894252,1225.33234964751,9.85627694375407,0.289880537392309,69.6529230372813,23.2176410124271,0.186757086650797,15.29871186353,14.6595723378504,4.88652411261681,0.0393060176368791,72.6897057732484,1035.21181867584,345.070606225281,2.77566446448907,1.02935455408829,922.297574513268,307.432524837756,2.47291284457654,1.15537547690327,2818.81991578358,939.606638594527,7.55796845716318,0.378030534704727,143.584764537825,47.8615881792749,0.384987034904077,7.4214001982034
"OHPHV5409G",2017-02-14,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","VERJL9646P",1,3,3,"Mwaembe",NA,"1","Gated","3","No",83580,1,0,0,0,0,0,0,83580,"Catch",27.86,2.3574,1194,398,1.27438332636155,1.22283379143969,2,26.01,27.5,9,0.0140420449690744,0.766649,0.785746979749841,2611.30119366328,870.433731221095,3.1243134645409,0.457243309541397,55.5233190697754,18.5077730232585,0.0664313460992767,21.5044781184553,16.4385595277015,5.47951984256717,0.0196680539934213,72.6341014240284,1086.46118796371,362.153729321237,1.29990570467063,1.09898081333015,1610.84261257909,536.947537526363,1.92730630842198,0.741226976910121,1261.95136319193,420.650454397311,1.5098724134864,0.946153738429301,101.825091276589,33.9416970921964,0.121829494228989,11.7259899797852
"GJKVP9489K",2017-02-15,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","OLRXX2045S",1,2,2,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,10500,"Catch",5.25,0.3673,560,280,2.75548894234122,2.36320709215105,3.5,35.64,28.2,9,0.0140420449690744,0.766649,0.785746979749841,1402.38163734452,701.190818672262,13.3560155937574,0.399320687812475,13.3894821648532,6.69474108242658,0.127518877760506,41.823872880609,8.37293211639087,4.18646605819544,0.079742210632294,66.8821856209419,598.761846502316,299.380923251158,5.70249377621253,0.93526333261088,10291.5008113144,5145.75040565721,98.0142934410897,0.0544138323716925,2120.64217497327,1060.32108748663,20.1965921426026,0.264070952944741,24.3582515643425,12.1791257821713,0.231983348231834,22.9901558624089
"LRLLH0842R",2017-02-15,"Kenya","Munje",NA,NA,"Musa","ZGIPY5881X",1,3,3,"Munje",NA,"1","Traditional","0","No",19971,0.7,0,0,0,0,0,0,28530,"Catch",9.51,0.4478,571,190,1.03862745802422,0.951249368707427,2.42900002002716,37.674,27.5,41,0.338151199763056,0.52554,0.80428700396022,1070.22649403721,356.742164679071,3.7512320155528,0.533158170891029,23.6080706702742,7.86935689009139,0.0827482322827696,24.1697006066008,6.18018721094546,2.06006240364849,0.0216620652328968,92.3273002134037,539.450209514801,179.816736504934,1.89081741855871,1.05774358770426,784.035641421365,261.345213807122,2.74810950375522,0.727773037161384,875.922885012748,291.974295004249,3.07018186124342,0.651427208676818,52.393050364919,17.4643501216397,0.183641957115033,10.8907573814801
"SZRBA0072Y",2017-02-18,"Kenya","Munje",NA,NA,"Musa","OZJWB7567H",1,1,1,"Munje",NA,"1","Gated","3","No",6130,0.3333,0,0,0,0,6130,0.333333333333333,18390,"Catch",18.39,0.4293,586,586,1.51957234781465,1.33551890114923,2.97666668891907,41.4366666666667,27.6117455138662,34,0.310033296321017,0.586434,0.719908631533294,1107.81712274361,1107.81712274361,6.02401915575645,0.528607103083682,21.4575038954066,21.4575038954066,0.116680282193619,27.2911519836825,5.78541153334972,5.78541153334972,0.0314595515679702,101.220111417198,577.898243152405,577.898243152405,3.14245917973032,1.0133271850864,2255.94194900533,2255.94194900533,12.2672210386369,0.259581147581478,1196.76286940612,1196.76286940612,6.50768281351888,0.489319993935471,47.906504546154,47.906504546154,0.260503015476639,12.2238098051137
"PVNVF7532W",2017-02-15,"Kenya","Munje",NA,NA,"Musa","OXWZT8447B",1,1,1,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,20818,1,20818,"Catch",20.818,0.354,476,476,2.32794844010788,2.02411920627356,3.5,33.41,28,34,0.310033296321017,0.586434,0.719908631533294,1029.4519153417,1029.4519153417,4.94500872005813,0.462226542987252,9.2353107419829,9.2353107419829,0.0443621420981021,51.5239836854513,3.63890308752877,3.63890308752877,0.017479599805595,130.764680606856,544.295462906268,544.295462906268,2.61454252524867,0.874231060937473,6947.10229818115,6947.10229818115,33.3706518310171,0.0684947449420144,1876.18189635223,1876.18189635223,9.01230615982433,0.25362146438208,16.2192978227863,16.2192978227863,0.0779099712882422,29.3378915165797
"IOSUM0827Z",2017-02-15,"Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,2,2,"Munje",NA,"1","Traditional","0","No",15085,0.7778,0,0,0,0,4310,0.222222222222222,19395,"Catch",9.6975,0.4369,413,207,1.27421339257403,1.18487751158386,2.33333333333333,27.6544444444444,27.6020881670534,41,0.338151199763056,0.52554,0.80428700396022,902.453931414061,451.22696570703,4.65302362162444,0.458084324982928,17.3165201750579,8.65826008752894,0.0892834244653667,23.8731567209125,5.26067143783278,2.63033571891639,0.0271238537655725,78.5831247750966,392.635269469077,196.317634734538,2.02441489801019,1.05288554581202,1490.56232104745,745.281160523723,7.68529167851222,0.277344995350142,640.099396200674,320.049698100337,3.30033202475212,0.645837197244281,31.6508886800582,15.8254443400291,0.163190970250364,13.0612446360934
"XTQNE7204X",2017-02-15,"Kenya","Munje",NA,NA,"Musa","LTQTC1451C",1,1,1,"Munje",NA,"1","Gated","3","No",3045,0.1667,0,0,0,0,12180,0.666666666666667,18270,"Catch",18.27,0.433,549,549,1.9304103325361,1.67775998117135,3.23833334445953,37.4233333333333,27.7454844006568,34,0.310033296321017,0.586434,0.719908631533294,984.212235916205,984.212235916205,5.38704015279806,0.558009725909116,15.5793357677301,15.5793357677301,0.0852727737697321,35.2518238381879,4.10498781734512,4.10498781734512,0.0224684609597434,133.788460389437,579.757787477835,579.757787477835,3.1732774355656,0.947292148311154,3927.3839368387,3927.3839368387,21.4963543340925,0.139838632746986,1595.18203616067,1595.18203616067,8.73115509666489,0.344286725621503,39.0273006565252,39.0273006565252,0.213614125104133,14.0722005048068
"CJEBH3641H",2017-02-15,"Kenya","Munje",NA,NA,"Musa","POEIH3533Z",1,1,1,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,5725,1,5725,"Catch",5.725,0.8223,183,183,1.77643447489777,1.54458538573149,3.5,33.41,28,34,0.310033296321017,0.586434,0.719908631533294,396.342448912659,396.342448912659,6.92301220808138,0.462226542987252,3.55562568916289,3.55562568916289,0.062106998937343,51.5239836854513,1.40098992441844,1.40098992441844,0.024471439727833,130.764680606856,209.555583398681,209.555583398681,3.66035953534814,0.874231060937473,2674.65774425602,2674.65774425602,46.718912563424,0.0684947449420144,722.33633870992,722.33633870992,12.6172286237541,0.25362146438208,6.24448419875261,6.24448419875261,0.109073959803539,29.3378915165797
