"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"2347","YZUKJ8073G",2017-01-01,"Kenya","Mwaepe",NA,NA,"Ramadhan","UQGFN4065J",2,1,1,"Mwaepe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,12824,"Catch",12.824,0.0674,0,0,1.01202958923033,NA,NA,NA,NA,NA,NA,NA,652.503678623959,652.503678623959,5.08814471790361,0,9.20900875839003,9.20900875839003,0.0718107357953059,0,3.07094572257627,3.07094572257627,0.0239468630893346,0,303.224291838725,303.224291838725,2.36450633062013,0,1501.30611691691,1501.30611691691,11.7070034070252,0,926.700712486531,926.700712486531,7.22630000379391,0,21.9805966900284,21.9805966900284,0.171402032829292,0
"2348","AWWIP1377L",2017-01-01,"Kenya","Mwaepe",NA,NA,"Ramadhan","NFZOT8843J",2,1,1,"Mwaepe",NA,"1","Gated","3","No",4444,0.3333,0,0,0,0,0,0,13332,"Catch",13.332,0.0304,0,0,0.970777698027169,NA,NA,NA,NA,NA,NA,NA,692.198034145448,692.198034145448,5.19200445653652,0,16.0594710694498,16.0594710694498,0.120458078828757,0,3.48057715700849,3.48057715700849,0.0261069393715008,0,436.239292422378,436.239292422378,3.27212190535837,0,621.948725092268,621.948725092268,4.66508194638665,0,899.209262198927,899.209262198927,6.74474394088604,0,43.7734736603292,43.7734736603292,0.328333885841053,0
"2349","KTMYB4378W",2017-01-02,"Kenya","Mwaepe",NA,NA,"Ramadhan","PLAXQ8078P",2,1,1,"Mwaepe",NA,"1","Gated","3","No",4450,0.3333,0,0,0,0,0,0,13350,"Catch",13.35,0.0291,0,0,0.937356401061199,NA,NA,NA,NA,NA,NA,NA,718.239006432285,718.239006432285,5.38006746391225,0,16.4945764522249,16.4945764522249,0.123554879791947,0,3.72203558685728,3.72203558685728,0.0278804163809534,0,433.968181098299,433.968181098299,3.25069798575505,0,620.777664421593,620.777664421593,4.65001995821418,0,861.870785121053,861.870785121053,6.45596093723635,0,43.3052697153926,43.3052697153926,0.32438404281193,0
"2350","TEHCF5863C",2017-01-02,"Kenya","Mwaepe",NA,NA,"Ramadhan","NFZOT8843J",2,1,1,"Mwaepe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,14196,"Catch",14.196,0.0324,0,0,1.10464216041368,NA,NA,NA,NA,NA,NA,NA,588.002448447709,588.002448447709,4.14202908176746,0,11.7970116175263,11.7970116175263,0.0831009553221069,0,2.45876556751652,2.45876556751652,0.0173201293851544,0,398.866840544842,398.866840544842,2.80971288070472,0,1509.97126947492,1509.97126947492,10.6365967136864,0,1015.2831766181,1015.2831766181,7.1518961441117,0,34.7060969145633,34.7060969145633,0.244478000243472,0
"2351","WOMBH5092U",2017-01-14,"Kenya","Mwaepe",NA,NA,"Ramadhan","UQGFN4065J",2,9,9,"Mwaepe",NA,"1","Multiple","Multiple","No",0,0,0,0,0,0,0,0,32196,"Catch",3.5773,0.7027,0,0,1.06525181087767,NA,NA,NA,NA,NA,NA,NA,861.834107478934,95.759345275437,2.67683596558247,0,13.2395335231532,1.47105928035036,0.0411216720187391,0,3.47451916660857,0.38605768517873,0.0107917727873294,0,513.607147479739,57.0674608310821,1.59525142092104,0,3432.22234518112,381.358038353458,10.6603998794295,0,1479.20578990931,164.356198878813,4.59437753108868,0,34.8035367235327,3.86705963594807,0.10809894621547,0
"2352","TSVVY4848E",2017-01-14,"Kenya","Mwaepe",NA,NA,"Ramadhan","NFZOT8843J",2,1,1,"Mwaepe",NA,"1","Gated","3","No",54819,0.75,0,0,0,0,0,0,73092,"Catch",73.092,4.3155,0,0,1.00727813797975,NA,NA,NA,NA,NA,NA,NA,2700.42694550272,2700.42694550272,3.6945588374962,0,57.3455994768463,57.3455994768463,0.0784567387359032,0,16.1239966308279,16.1239966308279,0.0220598651436928,0,1120.99511936676,1120.99511936676,1.53367689947842,0,1606.06037715903,1606.06037715903,2.19731349143412,0,1537.31822859971,1537.31822859971,2.10326469189475,0,111.251734555411,111.251734555411,0.152207812832336,0
"2353","YPHRS0032O",2017-01-30,"Kenya","Mayungu",NA,NA,"Ahmed","ZNOPZ5693M",3,4,4,"Mayungu",NA,"1","Multiple","Multiple","No",2370,0.393,0,0,0,0,0,0,6030,"Catch",1.5075,0,0,0,1.08011214997569,NA,NA,NA,NA,NA,NA,NA,675.590495990563,168.897623997641,11.2038224874057,0,12.7342715783748,3.1835678945937,0.211181949890129,0,3.15503347936638,0.788758369841595,0.0523222799231572,0,316.300285542786,79.0750713856964,5.24544420468965,0,1017.30793766132,254.32698441533,16.8707784023436,0,616.804953576452,154.201238394113,10.2289378702562,0,27.019743338613,6.75493583465325,0.448088612580647,0
"2354","PTBNV5331J",2017-01-02,"Kenya","Mayungu",NA,NA,"Ahmed","ZNOPZ5693M",1,21,21,"Mayungu",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,3450,"Catch",0.1643,0.6392,0,0,1.08644815568492,NA,NA,NA,NA,NA,NA,NA,273.506334042605,13.024111144886,7.92771982732189,0,4.97561466081531,0.236934031467396,0.144220714806241,0,1.12143355661728,0.0534015979341562,0.0325053204816603,0,134.950649159356,6.42622138854075,3.91161301911176,0,632.191548931044,30.1043594729068,18.3243927226389,0,367.851359182003,17.5167313896192,10.6623582371595,0,12.5308789106768,0.596708519556038,0.363213881468892,0
"2355","JBSXR1179H",2017-01-04,"Kenya","Mayungu",NA,NA,"Ahmed","YCSPP5938M",1,16,16,"Mayungu",NA,"1","Traditional","0","No",3300,0.5,0,0,0,0,0,0,6600,"Catch",0.4125,0.0942,0,0,0.839433816077809,NA,NA,NA,NA,NA,NA,NA,610.583122313041,38.1614451445651,9.25125942898547,0,11.1694350267723,0.698089689173272,0.169233864042005,0,3.1606000446226,0.197537502788912,0.0478878794639788,0,308.256248478166,19.2660155298854,4.67054921936616,0,1483.51556502687,92.7197228141793,22.4775085610132,0,659.109905268576,41.194369079286,9.98651371619054,0,23.717218314334,1.48232614464588,0.359351792641425,0
"2356","RHUZB5699A",2017-01-07,"Kenya","Mayungu",NA,NA,"Ahmed","LOMAV1828W",1,25,25,"Mayungu",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,5600,"Catch",0.224,0.5081,0,0,1.52765883743836,NA,NA,NA,NA,NA,NA,NA,615.978450052499,24.6391380021,10.9996151795089,0,9.2395899819441,0.369583599277764,0.164992678249002,0,2.67363797064809,0.106945518825924,0.0477435351901444,0,263.606082978724,10.544243319149,4.70725148176292,0,1558.46746216307,62.3386984865229,27.8297761100548,0,803.233288169319,32.1293315267728,14.3434515744521,0,20.9014925351956,0.836059701407825,0.373240938128493,0
"2357","WUSUG9509I",2017-01-07,"Kenya","Mayungu",NA,NA,"Ahmed","CBVIU8349E",1,9,9,"Mayungu",NA,"1","Traditional","0","No",1190,0.25,0,0,0,0,0,0,4760,"Catch",0.5289,0.1614,0,0,1.04332675873029,NA,NA,NA,NA,NA,NA,NA,485.543982832925,53.9493314258805,10.2005038410278,0,6.52771572681761,0.725301747424179,0.137136885017177,0,2.15764554662604,0.23973839406956,0.0453286879543285,0,223.294432899199,24.8104925443554,4.69105951468905,0,1207.7627800873,134.195864454144,25.3731676488929,0,606.526031897922,67.3917813219913,12.7421435272673,0,13.4168770721903,1.49076411913226,0.281867165382149,0
"2358","EZIOT1037F",2017-01-07,"Kenya","Mayungu",NA,NA,"Ahmed","DDAPP2388X",1,8,8,"Mayungu",NA,"1","Traditional","0","No",1510,0.25,0,0,0,0,0,0,6040,"Catch",0.755,0.658,0,0,0.874477987657935,NA,NA,NA,NA,NA,NA,NA,581.070401429532,72.6338001786915,9.6203708845949,0,11.81092335238,1.47636541904749,0.195545088615562,0,3.06915195863176,0.383643994828971,0.0508137741495325,0,285.202868414722,35.6503585518402,4.72190179494573,0,995.570631557787,124.446328944723,16.4829574761223,0,720.371455565322,90.0464319456653,11.9266797279027,0,26.2166080104105,3.27707600130131,0.434049801496862,0
"2359","TXMRE6694D",2017-01-07,"Kenya","Mayungu",NA,NA,"Ahmed","HPWRI8000D",1,13,13,"Mayungu",NA,"1","Traditional","0","No",1290,0.25,0,0,1290,0.25,0,0,5160,"Catch",0.3969,0.1284,0,0,1.20363900274575,NA,NA,NA,NA,NA,NA,NA,695.724844183364,53.5172957064126,13.4830396159567,0,8.13556098221848,0.625812383247575,0.15766591050811,0,2.27807478180914,0.175236521677626,0.0441487360815724,0,240.161352453968,18.4739501887667,4.65428977623968,0,1126.82756054886,86.6790431191432,21.8377434214896,0,513.867467776302,39.5282667520232,9.95867185612989,0,15.215515454908,1.17042426576215,0.294874330521473,0
"2360","RZHFF6690J",2017-01-09,"Kenya","Mayungu",NA,NA,"Ahmed","ZNOPZ5693M",1,20,20,"Mayungu",NA,"1","Traditional","0","No",1120,0.25,0,0,1120,0.25,0,0,4480,"Catch",0.224,0.5081,0,0,1.6348494700401,NA,NA,NA,NA,NA,NA,NA,562.858657469424,28.1429328734712,12.5638093185139,0,7.27524971106812,0.363762485553406,0.162393966764913,0,2.00348516638912,0.100174258319456,0.0447206510354713,0,207.0644539184,10.35322269592,4.62197441782143,0,889.83059082791,44.4915295413955,19.8622899738373,0,418.069490135453,20.9034745067727,9.33190826195208,0,14.0152968425792,0.70076484212896,0.312841447379,0
"2361","OVJMX1605Z",2017-01-11,"Kenya","Mayungu",NA,NA,"Ahmed","ONXVU0542R",1,11,11,"Mayungu",NA,"1","Traditional","0","No",1080,0.25,0,0,1080,0.25,0,0,4320,"Catch",0.3927,0.1376,0,0,0.937876604884347,NA,NA,NA,NA,NA,NA,NA,563.752829859941,51.2502572599946,13.0498340245357,0,8.90404759773397,0.80945887252127,0.206112212910509,0,2.42694612114633,0.220631465558758,0.0561793083598689,0,197.512966307725,17.9557242097932,4.57205940527141,0,810.831410546461,73.7119464133147,18.7692456145014,0,428.446928144979,38.9497207404527,9.91775296631897,0,18.3202306297916,1.66547551179924,0.424079412726658,0
"2362","CVVAI9834B",2017-01-11,"Kenya","Mayungu",NA,NA,"Ahmed","VVPPT7983X",1,25,25,"Mayungu",NA,"1","Traditional","0","No",940,0.25,0,0,0,0,0,0,3760,"Catch",0.1504,0.6697,0,0,1.01723515237888,NA,NA,NA,NA,NA,NA,NA,296.21903271921,11.8487613087684,7.87816576380879,0,5.16225418015719,0.206490167206288,0.137293994153117,0,1.65701171588619,0.0662804686354475,0.044069460528888,0,174.563244443667,6.98252977774667,4.64263947988475,0,1173.66990036364,46.9467960145455,31.2146250096712,0,471.906350420267,18.8762540168107,12.5507008090497,0,11.2656898139453,0.450627592557812,0.299619409945354,0
"2363","CRKXP4009U",2017-01-05,"Kenya","Munje",NA,NA,"Musa","CUZCR5348N",1,2,2,"Munje",NA,"1","Traditional","0","No",4515,0.6,0,0,0,0,0,0,7525,"Catch",3.7625,0.7815,0,0,1.28874283136053,NA,NA,NA,NA,NA,NA,NA,573.517077322306,286.758538661153,7.62148939963197,0,11.3576142502578,5.67880712512891,0.150931750833991,0,3.16720880625122,1.58360440312561,0.0420891535714448,0,281.066152693489,140.533076346744,3.7350983746643,0,958.458919246354,479.229459623177,12.7369956046027,0,522.337631516638,261.168815758319,6.94136387397526,0,23.8674643577993,11.9337321788997,0.317175606083712,0
"2364","PWTLM1083B",2017-01-05,"Kenya","Munje",NA,NA,"Musa","QWMPK6611F",1,1,1,"Munje",NA,"1","Gated","3","No",11320,0.6667,0,0,0,0,0,0,16980,"Catch",16.98,0.4731,0,0,1.62389028385645,NA,NA,NA,NA,NA,NA,NA,1175.80076790158,1175.80076790158,6.92462171909057,0,22.1074731397519,22.1074731397519,0.130197132742944,0,6.75211320276613,6.75211320276613,0.0397650954226509,0,515.723841307696,515.723841307696,3.03724288167077,0,2168.56222599143,2168.56222599143,12.7712734157328,0,883.457369667045,883.457369667045,5.20292914998259,0,40.3791923962461,40.3791923962461,0.237804431073299,0
"2365","SMYCL5138B",2017-01-05,"Kenya","Munje",NA,NA,"Musa","OZJWB7567H",1,1,1,"Munje",NA,"1","Gated","3","No",68640,1,0,0,0,0,0,0,68640,"Catch",68.64,1.13,0,0,1.33043066621024,NA,NA,NA,NA,NA,NA,NA,2501.95022240435,2501.95022240435,3.64503237529772,0,53.1982219563007,53.1982219563007,0.0775032371158228,0,15.7501776379318,15.7501776379318,0.0229460629923248,0,1040.96448830024,1040.96448830024,1.51655665544907,0,1543.38689178432,1543.38689178432,2.24852402649231,0,1209.10582871991,1209.10582871991,1.76151781573413,0,97.5610589785746,97.5610589785746,0.142134409933821,0
"2366","TGNNQ4834F",2017-01-05,"Kenya","Munje",NA,NA,"Musa","DZSWL6751R",1,1,1,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,20489,"Catch",20.489,0.3642,0,0,1.90092213819101,NA,NA,NA,NA,NA,NA,NA,1080.55827383236,1080.55827383236,5.27384583841261,0,12.9796632924823,12.9796632924823,0.0633494230683894,0,4.02373409685307,4.02373409685307,0.019638508940666,0,543.227137168109,543.227137168109,2.65131112874279,0,5617.51074749637,5617.51074749637,27.4172031211692,0,1760.51265199497,1760.51265199497,8.59247719261539,0,27.162790564844,27.162790564844,0.13257255388181,0
"2367","GVUCD8247I",2017-01-05,"Kenya","Munje",NA,NA,"Musa","ZGIPY5881X",1,2,2,"Munje",NA,"1","Traditional","0","No",32670,0.9167,0,0,0,0,0,0,35640,"Catch",17.82,0.0347,0,0,1.1414342937718,NA,NA,NA,NA,NA,NA,NA,1266.69462606187,633.347313030934,3.55413755909615,0,25.422915038083,12.7114575190415,0.0713325337768884,0,7.63484262216057,3.81742131108028,0.0214221173461295,0,540.866860232347,270.433430116173,1.51758378291904,0,1534.84753751406,767.423768757031,4.30653068887223,0,776.720098649006,388.360049324503,2.17934932280866,0,46.5378406237458,23.2689203118729,0.130577555061015,0
"2368","BGFAH3414M",2017-01-05,"Kenya","Munje",NA,NA,"Musa","CGBEK3148J",1,1,1,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,14040,"Catch",14.04,0.5643,0,0,1.72095955780615,NA,NA,NA,NA,NA,NA,NA,715.725070656421,715.725070656421,5.09775691350727,0,11.8143372617147,11.8143372617147,0.0841477012942643,0,2.84443710772932,2.84443710772932,0.0202595235593256,0,451.174469426255,451.174469426255,3.21349337198188,0,2797.20411610817,2797.20411610817,19.9231062400867,0,1257.80929377583,1257.80929377583,8.95875565367401,0,32.3162312916895,32.3162312916895,0.230172587547646,0
"2369","OWLMJ8625Y",2017-01-07,"Kenya","Munje",NA,NA,"Musa","CQAFO1947F",1,1,1,"Munje",NA,"1","Gated","3","No",16225,0.4167,0,0,0,0,0,0,38940,"Catch",38.94,0.2084,0,0,1.25354189676519,NA,NA,NA,NA,NA,NA,NA,1202.67792703983,1202.67792703983,3.08854115829438,0,22.2475178007144,22.2475178007144,0.0571328140747674,0,6.26913118056504,6.26913118056504,0.0160994637405368,0,606.524321082954,606.524321082954,1.5575868543476,0,2807.62785977051,2807.62785977051,7.2101383147676,0,1278.48761406113,1278.48761406113,3.28322448397824,0,47.3257174665913,47.3257174665913,0.12153497038159,0
"2370","TQFPY0803T",2017-01-07,"Kenya","Munje",NA,NA,"Musa","JGYXU7082T",1,1,1,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,53735,"Catch",53.735,0.6675,0,0,1.25721637135483,NA,NA,NA,NA,NA,NA,NA,1387.1147866567,1387.1147866567,2.58139906328594,0,29.8276029808545,29.8276029808545,0.055508705649678,0,5.91680883322343,5.91680883322343,0.0110110892960332,0,967.891256418238,967.891256418238,1.80123058791893,0,2808.99650171315,2808.99650171315,5.22749884007285,0,2377.81728573484,2377.81728573484,4.42508101932602,0,89.6672237571606,89.6672237571606,0.166869310053337,0
"2371","BCFXB0652Y",2017-01-07,"Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,1,1,"Munje",NA,"1","Gated","3","No",7840,0.6667,0,0,0,0,0,0,11760,"Catch",11.76,0.6351,0,0,1.51770583447528,NA,NA,NA,NA,NA,NA,NA,804.84098175682,804.84098175682,6.84388589929269,0,14.6666142280984,14.6666142280984,0.124716107381789,0,4.51718956149959,4.51718956149959,0.0384114758630917,0,357.287052776894,357.287052776894,3.03815521068787,0,1716.87342940146,1716.87342940146,14.5992638554546,0,655.509583907942,655.509583907942,5.57406108765257,0,26.7586152753528,26.7586152753528,0.227539245538714,0
"2372","MZKKZ3143C",2017-01-20,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","LHZGP2608W",2,2,5,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,27580,"Catch",5.516,0.3353,0,0,1.13298977619624,NA,NA,NA,NA,NA,NA,NA,1137.21256635823,227.442513271647,4.12332330079127,0,16.8579393964552,3.37158787929103,0.0611237831633618,0,5.49579304004022,1.09915860800804,0.019926733285135,0,524.609582705533,104.921916541107,1.90213771829417,0,2034.22606512547,406.845213025094,7.37572902511049,0,1568.50361454065,313.700722908131,5.68710520138018,0,41.2254120042978,8.24508240085955,0.149475750559455,0
"2373","QJHXC4008V",2017-01-20,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","ENHRR7640H",1,4,4,"Mwaembe",NA,"1","Gated","3","No",19120,1,0,0,0,0,0,0,19120,"Catch",4.78,0.424,0,0,1.12892383172949,NA,NA,NA,NA,NA,NA,NA,1045.39528523539,261.348821308846,5.46754856294658,0,22.227928404818,5.55698210120449,0.116254855673734,0,6.58093086619876,1.64523271654969,0.0344190944884873,0,434.948448782792,108.737112195698,2.2748349831736,0,644.876690797994,161.219172699498,3.37278603973846,0,505.203309552549,126.300827388137,2.6422767236012,0,40.7641487690198,10.191037192255,0.213201614900731,0
"2374","UZEFP3116W",2017-01-21,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","CUWUZ4066J",2,5,5,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,12670,"Catch",2.534,0.6946,0,0,1.32725235433771,NA,NA,NA,NA,NA,NA,NA,1082.03176321663,216.406352643327,8.54010862838702,0,9.8742330817389,1.97484661634778,0.0779339627603701,0,5.50319957913696,1.10063991582739,0.0434348822347037,0,319.043303975952,63.8086607951903,2.51810026816063,0,2435.44453098776,487.088906197551,19.2221352090589,0,1285.58488327796,257.116976655592,10.1466841616256,0,13.6259672790234,2.72519345580468,0.107545124538464,0
"2375","IIZJU7801C",2017-01-21,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","APKIY1207A",1,4,4,"Mwaembe",NA,"1","Gated","3","No",7890,0.375,0,0,0,0,0,0,21040,"Catch",5.26,0.3661,0,0,1.73281148397903,NA,NA,NA,NA,NA,NA,NA,994.694131122353,248.673532780588,4.72763370305301,0,13.8912859407578,3.47282148518945,0.0660232221518906,0,4.63167327337313,1.15791831834328,0.0220136562422677,0,480.384470321389,120.096117580347,2.28319615171763,0,4234.43958571753,1058.60989642938,20.1256634302164,0,1271.56669701482,317.891674253705,6.04356795159136,0,25.0638721447039,6.26596803617598,0.119124867607908,0
"2376","JANPF2244X",2017-01-21,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","WYCBA8241A",2,2,6,"Mwaembe",NA,"1","Gated","3","No",30300,1,0,0,0,0,0,0,30300,"Catch",5.05,0.3914,0,0,1.12843827309219,NA,NA,NA,NA,NA,NA,NA,1325.33377165825,220.888961943042,4.37403885035726,0,28.1801770153132,4.69669616921886,0.0930038845389873,0,8.34318850400931,1.39053141733488,0.0275352755907898,0,551.419999921281,91.9033333202134,1.81986798653888,0,817.563336032603,136.260556005434,2.69822883179077,0,640.487877800931,106.747979633488,2.11382137888096,0,51.6800714519373,8.61334524198954,0.170561291920585,0
"2377","LPQYC7669F",2017-01-22,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","CUWUZ4066J",1,4,4,"Mwaembe",NA,"1","Gated","3","No",5130,0.4286,0,0,0,0,0,0,11970,"Catch",2.9925,0.6394,0,0,1.21302276032785,NA,NA,NA,NA,NA,NA,NA,893.928027656834,223.482006914208,7.46807040648984,0,12.4047041909546,3.10117604773864,0.10363161395952,0,4.96962404561381,1.24240601140345,0.041517327031026,0,305.992426004942,76.4981065012356,2.5563277026311,0,1440.30831936031,360.077079840078,12.0326509553911,0,815.449491406025,203.862372851506,6.81244353722661,0,20.495527786747,5.12388194668674,0.171224125202564,0
"2378","LTIYS8062H",2017-01-22,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","ENHRR7640H",1,6,6,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,27360,"Catch",4.56,0.4505,0,0,1.04592223780128,NA,NA,NA,NA,NA,NA,NA,1234.84929835622,205.808216392704,4.51333807878737,0,26.9293898588254,4.48823164313757,0.0984261325249467,0,5.33556900325794,0.88926150054299,0.0195013486961182,0,600.052303848531,100.008717308088,2.19317362517738,0,753.126331872013,125.521055312002,2.75265472175443,0,1449.15344156564,241.525573594273,5.29661345601476,0,71.4228735547495,11.9038122591249,0.261048514454494,0
"2379","KXBYR2452V",2017-01-23,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","WYCBA8241A",2,2,6,"Mwaembe",NA,"1","Gated","3","No",20480,1,0,0,0,0,0,0,20480,"Catch",3.4133,0.5887,0,0,1.13620721128904,NA,NA,NA,NA,NA,NA,NA,1119.75394569146,186.625657615243,5.46754856294658,0,23.8089944419808,3.96816574033013,0.116254855673734,0,7.04903055124219,1.17483842520703,0.0344190944884873,0,465.886204553953,77.6477007589922,2.2748349831736,0,690.746580938437,115.124430156406,3.37278603973846,0,541.138272993526,90.1897121655876,2.6422767236012,0,43.6636907316698,7.27728178861163,0.213201614900731,0
"2380","IGPAT6157E",2017-01-24,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","LHZGP2608W",2,2,3,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,54000,"Catch",18,1.1692,0,0,1.34006229663159,NA,NA,NA,NA,NA,NA,NA,2152.10737435353,717.369124784509,3.98538402658061,0,19.6393586156133,6.54645287187109,0.0363691826215061,0,10.9455903231453,3.64853010771511,0.0202696117095284,0,634.561267576478,211.520422525493,1.17511345847496,0,4843.97807268283,1614.65935756094,8.97032976422746,0,2556.96440872964,852.321469576547,4.73511927542526,0,27.1013713836929,9.03379046123098,0.0501877247846165,0
"2381","IDGBJ9126I",2017-01-24,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","APKIY1207A",1,5,5,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,21240,"Catch",4.248,0.4881,0,0,0.964954388728294,NA,NA,NA,NA,NA,NA,NA,839.851178028093,167.970235605619,3.95410159146936,0,10.0639143245668,2.01278286491337,0.0473818941834597,0,6.34529950213537,1.26905990042707,0.0298742914413153,0,409.772300123424,81.9544600246847,1.92924811734192,0,4027.09419447349,805.418838894698,18.9599538346209,0,1659.55849533552,331.911699067103,7.81336391400902,0,13.3441716014706,2.66883432029411,0.0628256666735902,0
"2382","UXJOZ5466X",2017-01-25,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","CUWUZ4066J",1,4,4,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,44980,"Catch",11.245,0.3551,0,0,1.12078112103295,NA,NA,NA,NA,NA,NA,NA,1548.43499873727,387.108749684318,3.44249666237722,0,16.3158682585224,4.07896706463059,0.0362736066218816,0,9.76392798079947,2.44098199519987,0.0217072654086249,0,604.221356732613,151.055339183153,1.3433111532517,0,5431.13990131253,1357.78497532813,12.0745662545854,0,2442.34235608244,610.585589020611,5.42984072050343,0,22.0201134487622,5.50502836219055,0.0489553433720814,0
"2383","EAQQC9277J",2017-01-25,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","ENHRR7640H",1,5,5,"Mwaembe",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,34100,"Catch",6.82,0.1781,0,0,1.25662134864003,NA,NA,NA,NA,NA,NA,NA,1020.84420692709,204.168841385418,2.99367802617915,0,18.2855513567403,3.65711027134805,0.0536233177617016,0,4.14069820518037,0.828139641036073,0.0121428099858662,0,662.86613796082,132.573227592164,1.94388896762704,0,3448.95994715044,689.791989430087,10.1142520444294,0,1781.62655615971,356.325311231942,5.22471130838624,0,51.6894729067233,10.3378945813447,0.151582031984526,0
"2384","IAFQP6715T",2017-01-26,"Kenya","Mwaembe",NA,NA,"Bakari Mchinga","LUDYV5407Q",2,4,4,"Mwaembe",NA,"1","Gated","3","No",5450,1,0,0,0,0,0,0,5450,"Catch",1.3625,0.8358,0,0,0.990539620098135,NA,NA,NA,NA,NA,NA,NA,476.770234688941,119.192558672235,8.74807770071452,0,10.1374234147496,2.5343558536874,0.186007769077975,0,3.00134503939609,0.750336259849022,0.0550705511815796,0,198.365610532738,49.5914026331845,3.63973597307776,0,294.106942665194,73.5267356662985,5.39645766358154,0,230.406530298025,57.6016325745062,4.22764275776192,0,18.5911808193438,4.64779520483594,0.34112258384117,0
